track_name,artist_name,valence,energy,danceability,tempo
Lucid Dreams,Beyoncé,0.16314473411980232,0.7559746929021056,0.8451749397762855,112.23256955591714
Drivers License (Live),Harry Styles,0.029214886539795547,0.7660826077123188,0.8301952352568069,123.64731769878354
Watermelon Sugar (Radio Edit),The Weeknd,0.7639424811726677,0.37031441627470973,0.7784453650331576,88.44359321822336
Drivers License,Harry Styles,0.49140215547601795,0.3656324931368685,0.8432365291081692,155.4114156408185
Lucid Dreams (Live),Imagine Dragons,0.29113331633176237,0.47311283081548644,0.49598947972691887,83.58783769186996
Peaches,Ed Sheeran,0.5544332209117573,0.6157460908213973,0.8833365161806584,155.5269896435905
Kill Bill (Live),Katy Perry,0.5785055067536863,0.7206808556807176,0.8175582856042736,119.70145934512546
Industry Baby,Coldplay,0.5628218809181152,0.866698483774055,0.7018308635860009,112.27399989501822
Stay (Remix),Anitta,0.3747949740642493,0.5395661051340711,0.38412648663543253,133.42290257756346
Peaches (Live),Coldplay,0.644842605723617,0.37965546997075306,0.5976717918457132,113.07234737160519
Anti-Hero,The Weeknd,0.23647206367362553,0.5315616377341141,0.698652081422999,138.63602956070386
Heat Waves,Rosalía,0.39585764197301315,0.5221956742606292,0.5921135997336477,126.15816374052285
Havana (Live),Rihanna,0.27653186918162,0.6550568863938173,0.6546245293903502,134.25514148143765
Heat Waves,Adele,0.6686279183134871,0.6448517645667396,0.5776373497810566,140.8021155896682
Peaches (Acoustic),Justin Bieber,0.31426159510308443,0.5255537813844368,0.7473016483317566,116.51390853365751
Water (Live),Justin Bieber,0.16974070965575214,0.2135323081759242,0.9216255270999493,139.29172145705598
Perfect (Radio Edit),J Balvin,0.5722316637432127,0.7630120688337961,0.5835582456929562,130.35837867143002
Senorita,Arctic Monkeys,0.5739193926130575,0.47652827774201884,0.5879855541308217,146.6793103437135
Good 4 U,Katy Perry,0.21569291773160576,0.6736876843390147,0.43384878053887416,112.65483818327205
Closer (Live),Katy Perry,0.7014254366405033,0.5088818729319844,0.5569018678486456,147.3139979949341
Senorita (Radio Edit),Lady Gaga,0.4952012031054115,0.4000901270225184,0.6742247110181847,104.5381510957074
Thinking Out Loud,Post Malone,0.3782557553751019,0.2374389710776143,0.8753790835882279,79.8592780157349
Love Yourself (Live),Beyoncé,0.07332204478697349,0.5691937240816768,0.8611151225415619,92.70355140389363
Thunder,Coldplay,0.6351100679699477,0.5838299005386545,0.6618529011018373,113.36243720612536
Kiss Me More (Acoustic),Adele,0.5536111049730273,0.8638333695777507,0.5171400618832038,125.2509679028628
Watermelon Sugar (Live),Beyoncé,0.5617944083565326,0.32014874824706635,0.7726643654063756,120.3189660622506
Havana (Live),Beyoncé,0.6745630565501239,0.6666258412653927,0.8430292101364211,135.73417317658445
Love Yourself,Shakira,0.11845545405234478,0.6978428153495695,0.7049710614794072,95.98793658029162
Industry Baby,Rosalía,0.40491300159082055,0.42659531597399497,0.8381025198869946,154.48890204210358
Anti-Hero,Dua Lipa,0.7800633301490388,0.2553047101850864,0.6026709939338926,146.90627648288316
Stay,Harry Styles,0.23314944796082224,0.22311427211995902,0.7488299157313423,138.70343833358748
Paint The Town Red,Eminem,0.5001288801817053,0.3248321374221391,0.5842845535217565,145.30321594363002
Paint The Town Red,Ed Sheeran,0.1753671915777922,0.7428161532483839,0.6784563129982828,88.9455658831028
Shape of You,Billie Eilish,0.6290497578994242,0.7518301324677057,0.5323012423569321,133.97860646768044
God's Plan,Coldplay,0.49324803181335564,0.18439341151951086,0.9071079424077403,134.80792855403251
Die For You,Dua Lipa,0.6417441540763146,0.6635520982474088,0.8429715590331079,139.3479384935689
Starboy,J Balvin,0.5938802935896661,0.6508195705440953,0.7911798753041375,136.93781150488772
Industry Baby,Beyoncé,0.8028086724147343,0.3810830638267365,0.9023945884041742,128.89073406833558
Kill Bill,Ariana Grande,0.8446053483816609,0.7375696700033458,0.4094809869173069,128.08965263138532
Kiss Me More (Remix),Adele,0.15038176281644125,0.42613103108914163,0.5139342114578453,143.84669754244754
Levitating,Justin Bieber,0.5613565269070655,0.2077116820873017,0.7487797263416938,107.53291947924609
Calm Down,Post Malone,0.8165701534184686,0.5747407164046564,0.7085799930060774,127.33774017359494
Perfect (Remix),Queen,0.4878234006462775,0.3314794756237677,0.6899289612335171,108.94006584064569
Sunflower,Eminem,0.891729804947734,0.6281065537806093,0.7032792072287286,116.95807501879963
Shallow (Live),Ed Sheeran,0.42689709409350124,0.383809858836713,0.9503564807794072,66.553314697836
Good 4 U,Katy Perry,0.6709950715619886,0.6566924615556909,0.7809023148064186,102.58879019876355
One Dance,Katy Perry,0.875131703706061,0.7489572427797705,0.8047690734195088,111.27349411636918
Sunflower (Remix),Maroon 5,0.2401809285593869,0.8316182615393324,0.42788342016545744,111.5371207573797
Greedy,Imagine Dragons,0.46277106473560414,0.7061160154248066,0.7837425627490144,113.33033777124184
Kill Bill,Queen,0.8550426024774356,0.3111322456233035,0.7210416422304975,96.2998993266785
Stay (Live),David Guetta,0.6710691137401231,0.6979537347758658,0.7790302469131807,113.35142669382806
Water (Acoustic),Kendrick Lamar,0.5903125040701521,0.9103328288434988,0.6849640677025292,141.70831511607753
One Dance (Acoustic),Drake,0.7192191056444507,0.9026902346212172,0.5768283283452572,114.02883941211373
Blinding Lights (Live),Kendrick Lamar,0.5808211822877384,0.4131224723486101,0.5331580862192085,145.96404301790062
Heat Waves,Anitta,0.6245638238062725,0.5459020020180572,0.6556063206095687,144.65011697303237
Montero (Acoustic),Eminem,0.5809240341893123,0.5455751764868587,0.6098728169599659,108.25906380992998
Cruel Summer (Radio Edit),Anitta,0.39560073681983415,0.9235996640681485,0.7760703146775771,131.38751996614022
Bad Guy (Live),Harry Styles,0.5304764340156751,0.1292588457265827,0.9082612834371604,93.73916651476316
Thinking Out Loud (Remix),Adele,0.9001094524762132,0.18843003534759933,0.8353641969824843,98.92192426616731
Die For You (Radio Edit),Anitta,0.33213580817917415,0.30876289211315505,0.7752897126279027,122.23487408152074
Kiss Me More (Live),Dua Lipa,0.7936955649899637,0.6297488838633911,0.6235694595621963,130.17109373091634
Creepin' (Remix),J Balvin,0.5385557664878824,0.47476395429414836,0.6425208849515445,152.26737055104564
Thunder,Kendrick Lamar,0.6925303581871591,0.4244574585650509,0.750131116233443,116.74212637324383
Closer (Remix),Katy Perry,0.7298301454759805,0.42153797601855564,0.7198649116164233,123.51116387095254
Save Your Tears,Anitta,0.6454142499552971,0.6932774430385767,0.5869261071334724,121.956209904112
Kiss Me More (Live),Beyoncé,0.41247992690872987,0.5318809426351995,0.6394475683046841,155.8710016116561
Watermelon Sugar,Bruno Mars,0.8273054152885522,0.5034483796632878,0.6850780883688892,146.8461778883299
Heat Waves (Acoustic),The Weeknd,0.7042450933327872,0.8548408501784285,0.8229935934405751,127.69351438781962
Thinking Out Loud (Radio Edit),Bruno Mars,0.5672864218220006,0.574553792295894,0.6477266062016444,135.87749709727265
Lucid Dreams (Acoustic),Anitta,0.5866595561228377,0.6074600464948539,0.6131197543337138,126.99399716767294
Love Yourself (Acoustic),David Guetta,0.3516781287426979,0.6833008864949559,0.8992702754020041,141.49548021686564
Havana (Remix),Anitta,0.6564571582982066,0.6143365869516892,0.6952220297732744,137.23578489085438
Flowers,Harry Styles,0.8236313751302886,0.4493961979123825,0.4401208880894542,113.95876538666337
About Damn Time,Post Malone,0.2813537120000904,0.8988806466266493,0.7916040666303568,121.98887639003323
Closer,Rihanna,0.301368002378542,0.2752429291793033,0.6483123523379349,123.23702993115357
Drivers License (Radio Edit),Shakira,0.6521081277833057,0.7165915316890956,0.8901242187518965,123.03703818826938
Flowers,Dua Lipa,0.30995626673438387,0.7990911155156585,0.8330675367045038,109.84393795815434
Strangers (Radio Edit),Drake,0.4760618628847874,0.5863918408919477,0.9001720561514006,126.73806116628613
Paint The Town Red (Radio Edit),Queen,0.48248324652163266,0.6383614360168776,0.8979695463212785,109.81899672815362
Save Your Tears,Drake,0.3250538413067248,0.23608899137836747,0.7599434541117347,108.29568281496728
Closer (Remix),Maroon 5,0.7477526489083836,0.835627544855821,0.49163717285518627,117.62515026289032
Photograph (Live),Ed Sheeran,0.6703204451226928,0.6298461459246627,0.6355030867332119,125.3887539936775
Strangers,Eminem,0.5974200392776249,0.5973580622759156,0.8587317784761508,144.51340189562978
Shallow (Acoustic),Calvin Harris,0.46044981077400304,0.8314041821724507,0.7678659989686911,134.20110970525704
Industry Baby (Acoustic),Beyoncé,0.6417653156965729,0.4497659193927543,0.7951218046549752,142.20255568688137
Montero (Acoustic),Post Malone,0.09131310412739142,0.5357819066777882,0.7270773908871317,155.4529051749968
Stay (Radio Edit),Arctic Monkeys,0.23076463989145266,0.6592556136943286,0.7970744209218751,108.29270827727761
Havana (Remix),Katy Perry,0.5350222831044322,0.4158102746573079,0.499038350158698,134.22459733522265
Love Yourself,Bad Bunny,0.49022813877895616,0.5179283092642821,0.9340337165451674,135.0244203905445
Someone You Loved,Queen,0.6254048356737949,0.7986834391634198,0.5639384401038675,125.11818941109281
Thunder,Katy Perry,0.5072049685280746,0.6181819555869678,0.8597454220424088,137.85605141580177
Anti-Hero,Justin Bieber,0.35568307486549866,0.7935350823121577,0.9244848834525269,121.75094575970056
God's Plan,Ariana Grande,0.7770778549237632,0.7790300351685496,0.8126753624023872,133.41592465405708
Industry Baby (Remix),The Weeknd,0.40968657984141044,0.7199649814270163,0.7030066829942633,91.6708439174305
Creepin' (Remix),Shakira,0.41556674021659973,0.5422140926250034,0.8267152228861384,120.0424779801739
Sunflower,Arctic Monkeys,0.8993449744185308,0.4399445359539845,0.9385659584734272,134.167061145432
Believer,Post Malone,0.17430281861267038,0.8230756038174819,0.8284238816152077,140.568317814945
Levitating,Post Malone,0.42970259970058583,0.12227623396155504,0.9120338031035928,102.78349269246961
Shallow,The Weeknd,0.5607251796434377,0.3720691823159358,0.8715457411767442,118.36382108807622
Anti-Hero,Arctic Monkeys,0.40955200008588005,0.28799428858455156,0.5610831747645428,98.73631129901487
Havana,Harry Styles,0.3417586429244871,0.587918129406138,0.3843789955804334,112.24327379765481
Rockstar (Remix),The Weeknd,0.4638847546087755,0.42760864340715243,0.7487136937939869,126.31881770603727
Strangers,Justin Bieber,0.36079145842179455,0.6768217491781532,0.7576974356872564,140.70975111397945
Cruel Summer (Radio Edit),Harry Styles,0.735069329240235,0.491342268686918,0.8153185863433198,138.07537578473915
Sunflower,Beyoncé,0.05412309706005629,0.6399413482019704,0.6187720931774636,124.45523848902688
Kill Bill (Remix),Calvin Harris,0.574683075457731,0.3927312877019302,0.38519950160964045,106.98205901296114
Industry Baby (Radio Edit),Taylor Swift,0.4038344122438353,0.5800259459916346,0.7906300443814526,117.2131634777576
Save Your Tears (Acoustic),Queen,0.5595351158092955,0.15982183090129617,0.7665643892244959,170.74380459796498
Thinking Out Loud,Ed Sheeran,0.6303744625010012,0.713312682289803,0.7559309051917071,92.02846937978087
Love Yourself (Radio Edit),Justin Bieber,0.25964982850838114,0.6472472208987586,0.5494763581922929,95.84511830198242
Someone You Loved,Drake,0.5571503392541095,0.8905836511395185,0.9257767336747249,123.5030058717323
Good 4 U (Radio Edit),Coldplay,0.1502986514557679,0.5642047043009955,0.7814126500189321,134.1359168438164
One Dance,Queen,0.2010900355996999,0.8281174714048626,0.7573427745024964,137.27100747265172
Bad Guy,Beyoncé,0.6636382406195102,0.7676473825798875,0.5084494649931631,125.76299619448982
Kill Bill (Remix),Shakira,0.4304939571765211,0.8183139007296032,0.7072059357805236,89.6100252989523
Closer,The Weeknd,0.8056644063714523,0.7518187321709026,0.3194258961934263,115.60816949780579
Someone You Loved (Live),Ariana Grande,0.5197109623679601,0.2001325962144798,0.6026173209443797,84.68502583782123
Calm Down,The Weeknd,0.398445914890986,0.5416139454541073,0.8227557352014726,127.89889405299203
About Damn Time (Live),Ariana Grande,0.4561679889055216,0.694790704491452,0.7477299973108646,129.11594120749078
Save Your Tears (Radio Edit),Arctic Monkeys,0.4034121754387273,0.18710383449696186,0.45909589880822754,117.47422809693647
Shallow (Live),Rosalía,0.3694174430104085,0.5084925537535151,0.7126092971164782,96.3403627937787
Shallow,Katy Perry,0.2333639712371543,0.6954818517715988,0.8016125924532268,103.6210415321519
Die For You,Harry Styles,0.6521030174412638,0.3880223789571452,0.31152585627163193,87.53610601153403
Lucid Dreams,Billie Eilish,0.6072441010240631,0.8094769286729672,0.8291104699090309,118.97144088861668
Love Yourself,Adele,0.7654665379190502,0.48773993571688384,0.6997278460455107,183.36479975125224
Perfect,Lady Gaga,0.5114966349242623,0.7920973539495744,0.7068768292278559,117.9582339597666
Thinking Out Loud,Drake,0.7486434539972887,0.6207285573944886,0.6199077830944777,111.59743101496339
Perfect,Dua Lipa,0.4149360861618752,0.421829899882149,0.7965395701763276,124.33817228183466
Drivers License (Radio Edit),Queen,0.459302031663626,0.5120163482925782,0.6950677466141272,96.99102239824278
Strangers (Radio Edit),Kendrick Lamar,0.7957964320949734,0.7184576463727032,0.77151666504064,97.68216714125373
Believer,Justin Bieber,0.6999497656445272,0.4138247126193972,0.7347960398073676,107.62149768493391
Photograph (Remix),J Balvin,0.693351406022942,0.6765603587735693,0.9199638166155262,137.7004233755706
Believer (Radio Edit),David Guetta,0.20412719993606246,0.4197911651002683,0.6289419621463284,126.67144305075068
One Dance,Eminem,0.56257257163834,0.7341105807808819,0.721364192314004,116.8132297240788
Love Yourself,Harry Styles,0.7370465065650245,0.682820886129172,0.7209678025229561,134.97730538698673
Montero,Anitta,0.640472976101255,0.26905404272414774,0.7818179022996605,154.17237566492105
Anti-Hero,Bruno Mars,0.6866176360684745,0.5724535005543546,0.9289245325170374,134.7234068838995
Paint The Town Red,Billie Eilish,0.7894592840662367,0.6180115008447286,0.6625515514880818,99.64121925459436
Havana,Kendrick Lamar,0.24163780843683072,0.707652369579793,0.4564473201028811,82.33297355406518
One Dance,Queen,0.3962256984185594,0.593916201773003,0.7598455139909497,85.11253257360377
Perfect (Remix),Ed Sheeran,0.8073551500348415,0.16840506045122602,0.5901814277820472,137.38049647475384
Calm Down (Remix),Taylor Swift,0.6108196700171952,0.7190020328300775,0.6740925311871631,104.84405029081857
Save Your Tears,Rosalía,0.08716603270128277,0.6485696375103462,0.5257697300857862,136.36754196454314
Kiss Me More (Remix),Lady Gaga,0.1210457353995053,0.8089375653312342,0.5542388391498156,110.90438024152486
Strangers (Live),Coldplay,0.4386534863643234,0.6295598353232745,0.5604208909155527,127.76106657603697
Havana (Radio Edit),Beyoncé,0.5687482662037904,0.7981289927965621,0.8389899170988576,134.02157342277528
Save Your Tears,Rosalía,0.32974619419114787,0.5252675284731636,0.4646008350959919,104.34326399793291
Calm Down,Arctic Monkeys,0.4587565092329525,0.17216222584103202,0.8522831222031688,136.45551930430204
Montero (Acoustic),The Weeknd,0.29031383923406695,0.691513197499663,0.7788683708777465,106.80533358537559
Calm Down (Remix),Harry Styles,0.5077697728097773,0.5721465554711693,0.849185216927186,105.95986646528081
Shape of You,Taylor Swift,0.1095910277143867,0.8525375879628828,0.6925063953683848,136.42189126465115
Photograph,Arctic Monkeys,0.6622175436187665,0.3566788437553515,0.7514905433402721,132.64188465926625
Greedy (Remix),Rosalía,0.5457090428493959,0.6927618086053915,0.6541697184682591,129.20019332922095
Kill Bill,Bruno Mars,0.6205345366654692,0.5515177084295407,0.5585675744205908,97.94449345862027
Thinking Out Loud (Radio Edit),Arctic Monkeys,0.12288498234789269,0.5109913383691856,0.36544589396729515,112.31859866410318
About Damn Time (Radio Edit),Bad Bunny,0.3959138646849596,0.9870704922836104,0.7341313651469658,133.78067261483747
Havana,David Guetta,0.8371751161246453,0.40403924006915737,0.8944820085291046,165.67450713570105
Creepin' (Live),Harry Styles,0.45048782185877856,0.6782603416912453,0.7544825406445218,156.2232820913637
Cruel Summer (Radio Edit),Maroon 5,0.7118112179095033,0.24212321010853777,0.8545266599001692,110.64140075560444
Closer (Radio Edit),Queen,0.5046757375147426,0.561884395693703,0.8081375284153978,106.81775159323074
Stay (Live),The Weeknd,0.3304549305078012,0.5043548526416056,0.6919025016952294,154.59869250094056
Watermelon Sugar (Acoustic),Calvin Harris,0.9389037162923562,0.15770697408232248,0.9628917311407943,132.01387559586703
Water,Ed Sheeran,0.6376889105665139,0.6655563836167772,0.9211178558190144,110.64372832705247
Perfect (Acoustic),The Weeknd,0.8726883641117518,0.5029214486879889,0.44933384964722506,122.53362600268136
